negeri,bahagian (no),bahagian (nama),nama calon,parti,bilangan undi,status
JOHOR,N. 01,BULOH KASAP,ZAHARI BIN SARIP,BN,9186,MENANG
JOHOR,N. 01,BULOH KASAP,NORSAMSU BIN MOHD YUSOF,PKR,8309,
JOHOR,N. 02,JEMENTAH,CHIAM YOK MENG,BN,9335,
JOHOR,N. 02,JEMENTAH,TAN CHEN CHOON,PKR,16336,MENANG
JOHOR,N. 02,JEMENTAH,KHAIRUL FAIZI BIN AHMAD KAMIL,PAS,1986,HILANG DEPOSIT
JOHOR,N. 03,PEMANIS,KOO SHIAW LEE,BN,7941,
JOHOR,N. 03,PEMANIS,CHONG FAT FULL,PKR,8304,MENANG
JOHOR,N. 03,PEMANIS,NORMALA BINTI SUDIRMAN,PAS,2151,HILANG DEPOSIT
JOHOR,N. 04,KEMELAH,ANUAR BIN ABD. MANAP,BN,8481,
JOHOR,N. 04,KEMELAH,SULAIMAN BIN MOHD NOR,PKR,10836,MENANG
JOHOR,N. 05,TENANG,MOHD AZAHAR BIN IBRAHIM,BN,6575,
JOHOR,N. 05,TENANG,NASHARUDIN BIN AWANG,PAS,794,HILANG DEPOSIT
JOHOR,N. 05,TENANG,MOHD SOLIHAN BIN BADRI,PKR,7645,MENANG
JOHOR,N. 06,BEKOK,TAN CHONG,BN,7514,
JOHOR,N. 06,BEKOK,RAMAKRISHNAN A/L SUPPIAH ,PKR,9983,MENANG
JOHOR,N. 07,BUKIT KEPONG,MOHD NOOR BIN TAIB,BN,10392,
JOHOR,N. 07,BUKIT KEPONG,SAHRUDDIN BIN JAMAL,PKR,11665,MENANG
JOHOR,N. 07,BUKIT KEPONG,MUHAMAD NUR IQBAL BIN ABD RAZAK,PAS,1761,HILANG DEPOSIT
JOHOR,N. 08,BUKIT PASIR,NORIAH BINTI MAHAT,BN,7952,
JOHOR,N. 08,BUKIT PASIR,NAJIB BIN LEP,PAS,9835,MENANG
JOHOR,N. 09,GAMBIR,M ASOJAN A/L MUNIYANDY,BN,7192,
JOHOR,N. 09,GAMBIR,MAHFODZ BIN MOHAMED,PAS,1806,HILANG DEPOSIT
JOHOR,N. 09,GAMBIR,MAHIADDIN BIN MD YASIN,PKR,10280,MENANG
JOHOR,N. 10,TANGKAK,GOH TEE TEE,BN,8435,
JOHOR,N. 10,TANGKAK,EE CHIN LI,PKR,13512,MENANG
JOHOR,N. 11,SEROM,ABDULL RAHIM BIN TALIB,BN,9450,
JOHOR,N. 11,SEROM,FAIZUL AMRI BIN ADNAN,PKR,11774,MENANG
JOHOR,N. 11,SEROM,MUSTAFFA BIN SALLEH,PAS,2708,HILANG DEPOSIT
JOHOR,N. 12,BENTAYAN,LEE KIM HENG,BN,4649,
JOHOR,N. 12,BENTAYAN,NG YAK HOWE ,PKR,18278,MENANG
JOHOR,N. 13,SIMPANG JERAM,MOHD RADZI BIN AMIN ,BN,6953,
JOHOR,N. 13,SIMPANG JERAM,MOHD MAZRI BIN YAHYA,PAS,2136,HILANG DEPOSIT
JOHOR,N. 13,SIMPANG JERAM,AHMAD BIN HASHIM,BEBAS,28,HILANG DEPOSIT
JOHOR,N. 13,SIMPANG JERAM,SALAHUDDIN BIN AYUB ,PKR,14640,MENANG
JOHOR,N. 14,BUKIT NANING,HASSAN BIN JOHARI,BN,5728,
JOHOR,N. 14,BUKIT NANING,AZMAN BIN IBRAHIM,PAS,1677,HILANG DEPOSIT
JOHOR,N. 14,BUKIT NANING,JEGANATHAN A/L SUBRAMANIAM,BEBAS,364,HILANG DEPOSIT
JOHOR,N. 14,BUKIT NANING,MD YSAHRUDIN BIN KUSNI,PKR,7280,MENANG
JOHOR,N. 15,MAHARANI,ASHARI BIN MD SARIP,BN,6731,
JOHOR,N. 15,MAHARANI,MOHAMMAD BIN TASLIM,PAS,3869,
JOHOR,N. 15,MAHARANI,NOR HAYATI BINTI BACHOK,PKR,12405,MENANG
JOHOR,N. 16,SUNGAI BALANG,ZAITON BINTI ISMAIL,BN,8022,MENANG
JOHOR,N. 16,SUNGAI BALANG,NA'IM BIN JUSRI,PKR,7848,
JOHOR,N. 16,SUNGAI BALANG,CHEMAN BIN YUSOH ,PAS,3146,
JOHOR,N. 17,SEMERAH,MOHD ISMAIL BIN ROSLAN,BN,12521,
JOHOR,N. 17,SEMERAH,ADNAN BIN OTHMAN,PAS,4314,
JOHOR,N. 17,SEMERAH,MOHD KHUZZAN BIN ABU BAKAR,PKR,12619,MENANG
JOHOR,N. 18,SRI MEDAN,ZULKURNAIN BIN KAMISAN,BN,11587,MENANG
JOHOR,N. 18,SRI MEDAN,SALLEHUDIN BIN AB. RASID,PAS,3238,
JOHOR,N. 18,SRI MEDAN,MOHD AJIB BIN OMAR,PKR,5547,
JOHOR,N. 19,YONG PENG,LING TIAN SOON,BN,7218,
JOHOR,N. 19,YONG PENG,MUHAMMAD BIN ABDULLAH,PAS,1243,HILANG DEPOSIT
JOHOR,N. 19,YONG PENG,CHEW PECK CHOO,PKR,12307,MENANG
JOHOR,N. 20,SEMARANG,SAMSOLBARI BIN JAMALI,BN,10751,MENANG
JOHOR,N. 20,SEMARANG,MOHD BAKRI BIN SAMIAN,PAS,2423,
JOHOR,N. 20,SEMARANG,ZAIS BIN MOHD AKIL ,PKR,4909,
JOHOR,N. 21,PARIT YAANI,SOH LIP YAN ,BN,7475,
JOHOR,N. 21,PARIT YAANI,AMINOLHUDA BIN HASSAN,PKR,12309,MENANG
JOHOR,N. 21,PARIT YAANI,NASIR BIN ABDULLAH,PAS,2943,
JOHOR,N. 22,PARIT RAJA,NOR RASHIDAH BINTI RAMLI,BN,9549,MENANG
JOHOR,N. 22,PARIT RAJA,FERDAUS BIN KAYAU,PKR,8911,
JOHOR,N. 22,PARIT RAJA,ABDUL HADI BIN HARUN,PAS,3106,
JOHOR,N. 23,PENGGARAM,KANG BENG KUAN,BN,9620,
JOHOR,N. 23,PENGGARAM,MISRAN BIN SAMIAN ,PAS,5185,HILANG DEPOSIT
JOHOR,N. 23,PENGGARAM,GAN PECK CHENG,PKR,26825,MENANG
JOHOR,N. 24,SENGGARANG,ZAIDI BIN JAPAR,BN,9759,
JOHOR,N. 24,SENGGARANG,KHAIRUDDIN BIN A RAHIM,PKR,10568,MENANG
JOHOR,N. 24,SENGGARANG,MOHD RAMLI BIN MD KARI,PAS,2699,HILANG DEPOSIT
JOHOR,N. 25,RENGIT,AYUB BIN JAMIL ,BN,9642,MENANG
JOHOR,N. 25,RENGIT,MALIK FAISHAL BIN AHMAD ,PKR,5470,
JOHOR,N. 25,RENGIT,MOHD TUKIRAN @ MOHD TUMIRAN BIN AHMAD,PAS,2313,
JOHOR,N. 26,MACHAP,ABD TAIB BIN ABU BAKAR,BN,9375,MENANG
JOHOR,N. 26,MACHAP,AHMAD BIN AHEM,PKR,8971,
JOHOR,N. 26,MACHAP,AZLISHAM BIN AZAHAR,PAS,1630,HILANG DEPOSIT
JOHOR,N. 27,LAYANG-LAYANG,ONN HAFIZ BIN GHAZI,BN,7449,MENANG
JOHOR,N. 27,LAYANG-LAYANG,MURUGAN A/L MUTHU SAMY,PKR,7085,
JOHOR,N. 27,LAYANG-LAYANG,MOHD JUBRI BIN SELAMAT,PAS,1339,HILANG DEPOSIT
JOHOR,N. 28,MENGKIBOL,CHIN SIM LAI ,BN,10333,
JOHOR,N. 28,MENGKIBOL,CHEW CHONG SIN,PKR,29559,MENANG
JOHOR,N. 29,MAHKOTA,MD JAIS BIN SARDAY,BN,17839,
JOHOR,N. 29,MAHKOTA,MUHAMAD SAID BIN JONIT,PKR,19507,MENANG
JOHOR,N. 29,MAHKOTA,MUHAMMAD HASBULLAH BIN MD NAJIB,PAS,3092,HILANG DEPOSIT
JOHOR,N. 30,PALOH,TEOH YAP KUN,BN,8175,
JOHOR,N. 30,PALOH,SHEIKH 'UMAR BAGHARIB BIN ALI,PKR,8958,MENANG
JOHOR,N. 30,PALOH,SHAMUGAM A/L MUNISAMY,BEBAS,61,HILANG DEPOSIT
JOHOR,N. 31,KAHANG,VIDYANATHAN A/L RAMANADHAN,BN,10768,MENANG
JOHOR,N. 31,KAHANG,NOORLIHAN BINTI ARIFFIN ,PKR,7907,
JOHOR,N. 32,ENDAU,ALWIYAH BINTI TALIB,BN,7136,MENANG
JOHOR,N. 32,ENDAU,ROSLAN BIN NIKMAT,PAS,3689,
JOHOR,N. 32,ENDAU,NORUL HASZARUL BIN ABU SAMAH ,PKR,4056,
JOHOR,N. 33,TENGGAROH,RAVEN KUMAR A/L KRISHNASAMY,BN,12309,MENANG
JOHOR,N. 33,TENGGAROH,RAHAMIZON BINTI ABDUL GHANI,PKR,6544,
JOHOR,N. 33,TENGGAROH,A. RAHMAN BIN A. HAMID,PAS,3543,
JOHOR,N. 34,PANTI,HAHASRIN BIN HASHIM,BN,11409,MENANG
JOHOR,N. 34,PANTI,JAWAHIR BT HUSEIN ,PKR,7985,
JOHOR,N. 34,PANTI,MOHD NAZARI BIN MOKHTAR ,PAS,2071,HILANG DEPOSIT
JOHOR,N. 35,PASIR RAJA,RASHIDAH BINTI ISMAIL,BN,8055,MENANG
JOHOR,N. 35,PASIR RAJA,BAHRIN BIN ALIAS @ MINGAN,PAS,1351,HILANG DEPOSIT
JOHOR,N. 35,PASIR RAJA,MOHD ABRARY BIN RAMLY ,PKR,6208,
JOHOR,N. 36,SEDILI,RASMAN BIN ITHNAIN,BN,13407,MENANG
JOHOR,N. 36,SEDILI,ABD RAZAK BIN ESA,PKR,4239,
JOHOR,N. 37,JOHOR LAMA,ROSLELI BIN JAHARI,BN,12532,MENANG
JOHOR,N. 37,JOHOR LAMA,NOR ASHIDAH BINTI IBRAHIM,PKR,6725,
JOHOR,N. 37,JOHOR LAMA,SITI ZAHARAH BINTI OTHMAN ,PAS,1433,HILANG DEPOSIT
JOHOR,N. 38,PENAWAR,SHARIFAH AZIZAH BINTI SYED ZAIN,BN,12330,MENANG
JOHOR,N. 38,PENAWAR,AHMAD KAMAH BIN NOR,PKR,5196,
JOHOR,N. 39,TANJUNG SURAT,SYED SIS BIN A RAHMAN,BN,9614,MENANG
JOHOR,N. 39,TANJUNG SURAT,ZAMIL NAJWAH BIN ARBAIN,PKR,5092,
JOHOR,N. 40,TIRAM,MAULIZAN BIN BUJANG,BN,18475,
JOHOR,N. 40,TIRAM,AZMAN BIN ATMIN,PAS,5366,HILANG DEPOSIT
JOHOR,N. 40,TIRAM,GOPALAKRISHNAN A/L SUBRAMANIAM,PKR,26573,MENANG
JOHOR,N. 41,PUTERI WANGSA,ABD AZIZ BIN TOHAK,BN,12586,
JOHOR,N. 41,PUTERI WANGSA,TING CHOON CHAI,BEBAS,116,HILANG DEPOSIT
JOHOR,N. 41,PUTERI WANGSA,LIM YAK HONG,BEBAS,544,HILANG DEPOSIT
JOHOR,N. 41,PUTERI WANGSA,ABDULLAH BIN HUSIN,PAS,2654,HILANG DEPOSIT
JOHOR,N. 41,PUTERI WANGSA,MAZLAN BIN BUJANG,PKR,37545,MENANG
JOHOR,N. 42,JOHOR JAYA,TAN CHER PUK,BN,16777,
JOHOR,N. 42,JOHOR JAYA,KUMUTHA A/P RAHMAN,PAS,2605,HILANG DEPOSIT
JOHOR,N. 42,JOHOR JAYA,LIOW CAI TUNG,PKR,32342,MENANG
JOHOR,N. 43,PERMAS,MOHAMED KHALED BIN NORDIN,BN,20047,
JOHOR,N. 43,PERMAS,AB. AZIZ BIN ABDULLAH,PAS,4181,HILANG DEPOSIT
JOHOR,N. 43,PERMAS,ROHANI BINTI YAACOB ,BEBAS,113,HILANG DEPOSIT
JOHOR,N. 43,PERMAS,CHE ZAKARIA BIN MOHD SALLEH,PKR,28793,MENANG
JOHOR,N. 44,LARKIN,YAHYA BIN JA'AFAR ,BN,16422,
JOHOR,N. 44,LARKIN,ZAKIAH BINTI TUKIRIN,PAS,3233,HILANG DEPOSIT
JOHOR,N. 44,LARKIN,MOHD IZHAR BIN AHMAD,PKR,25012,MENANG
JOHOR,N. 45,STULANG,ANG BOON HENG,BN,11532,
JOHOR,N. 45,STULANG,CHEN KAH ENG ,PKR,24002,MENANG
JOHOR,N. 46,PERLING,WONG YOU FONG,BN,13059,
JOHOR,N. 46,PERLING,MUHAMAD NAZRIN BIN IHSAN,PAS,5890,HILANG DEPOSIT
JOHOR,N. 46,PERLING,CHEO YEE HOW,PKR,32592,MENANG
JOHOR,N. 47,KEMPAS,RAMLEE BIN BOHANI,BN,11959,
JOHOR,N. 47,KEMPAS,DZULKIFLI BIN SULEIMAN,PAS,2321,HILANG DEPOSIT
JOHOR,N. 47,KEMPAS,OSMAN BIN SAPIAN,PKR,21137,MENANG
JOHOR,N. 48,SKUDAI,S KANAN A/L G SUPPIAH,BN,12233,
JOHOR,N. 48,SKUDAI,TAN HONG PIN ,PKR,47359,MENANG
JOHOR,N. 49,KOTA ISKANDAR,MOHAMMAD KHAIRI BIN A.MALIK,BN,18912,
JOHOR,N. 49,KOTA ISKANDAR,DZULKEFLY BIN AHMAD,PKR,33455,MENANG
JOHOR,N. 49,KOTA ISKANDAR,SALLEH UHDEN @ SALLEHUDDIN BIN MOHD DAHIRAN,PAS,4966,HILANG DEPOSIT
JOHOR,N. 50,BUKIT PERMAI,ALI MAZAT BIN SALLEH,BN,8467,
JOHOR,N. 50,BUKIT PERMAI,ABD AZIZ BIN JA'AFAR,PAS,1392,HILANG DEPOSIT
JOHOR,N. 50,BUKIT PERMAI,TOSRIN BIN JARVANTHI,PKR,10998,MENANG
JOHOR,N. 51,BUKIT BATU,TEO LEE HO,BN,7048,
JOHOR,N. 51,BUKIT BATU,JIMMY PUAH WEE TSE,PKR,17105,MENANG
JOHOR,N. 51,BUKIT BATU,JUWAHIR BIN AMIN ,PAS,1888,HILANG DEPOSIT
JOHOR,N. 52,SENAI,SHEN POH KUAN,BN,9372,
JOHOR,N. 52,SENAI,TEE BOON TSONG,PKR,28274,MENANG
JOHOR,N. 53,BENUT,HASNI BIN MOHAMMAD,BN,9480,MENANG
JOHOR,N. 53,BENUT,MOHD FIRDAUS BIN JAFFAR,PAS,2590,
JOHOR,N. 53,BENUT,ZULKIFLY BIN TASREP ,PKR,5033,
JOHOR,N. 54,PULAI SEBATANG,TEE SIEW KIONG,BN,11112,
JOHOR,N. 54,PULAI SEBATANG,MUHAMMAD TAQIUDDIN BIN CHEMAN,PKR,14507,MENANG
JOHOR,N. 54,PULAI SEBATANG,BAHAROM BIN MOHAMAD,PAS,2975,HILANG DEPOSIT
JOHOR,N. 55,PEKAN NANAS,TAN ENG MENG,BN,10548,
JOHOR,N. 55,PEKAN NANAS,YEO TUNG SIONG,PKR,11856,MENANG
JOHOR,N. 56,KUKUP,MD OTHMAN BIN HJ YUSOF,BN,11113,MENANG
JOHOR,N. 56,KUKUP,SUHAIZAN BIN KAIAT,PKR,10251,
JOHOR,N. 56,KUKUP,KARIM BIN DERAMAN,PAS,1040,HILANG DEPOSIT
KEDAH,N. 01,AYER HANGAT,AZLINA BINTI AZINAN,PAS,4034,
KEDAH,N. 01,AYER HANGAT,JUHARI BIN BULAT,PKR,7550,MENANG
KEDAH,N. 01,AYER HANGAT,MOHD RAWI BIN ABD HAMID,BN,6018,
KEDAH,N. 02,KUAH,MOHAMAD RATU BIN MANSOR,BEBAS,86,HILANG DEPOSIT
KEDAH,N. 02,KUAH,MAZLAN BIN AHMAD,PAS,2685,
KEDAH,N. 02,KUAH,MOHD FIRDAUS BIN AHMAD,PKR,8276,MENANG
KEDAH,N. 02,KUAH,NOR SAIDI BIN NANYAN,BN,5824,
KEDAH,N. 03,KOTA SIPUTEH,MAT REJAP BIN MD AKHIR,PAS,5798,
KEDAH,N. 03,KOTA SIPUTEH,SALMEE BINTI SAID,PKR,7265,MENANG
KEDAH,N. 03,KOTA SIPUTEH,AHMAD AZHAR BIN ABDULLAH,BN,5795,
KEDAH,N. 04,AYER HITAM,AZHAR BIN IBRAHIM,PAS,9229,MENANG
KEDAH,N. 04,AYER HITAM,ABU HASAN BIN SARIF,BN,7220,
KEDAH,N. 04,AYER HITAM,A AZIZ BIN MOHAMOD,PKR,8692,
KEDAH,N. 05,BUKIT KAYU HITAM,HALIMATON SHAADIAH BINTI SAAD,PKR,11027,MENANG
KEDAH,N. 05,BUKIT KAYU HITAM,AHMAD ZAINI BIN JAPAR,BN,8874,
KEDAH,N. 05,BUKIT KAYU HITAM,HABSHAH BINTI BAKAR,PAS,6528,
KEDAH,N. 06,JITRA,AMINUDDIN BIN OMAR,BN,8003,
KEDAH,N. 06,JITRA,MUKHRIZ MAHATHIR,PKR,18852,MENANG
KEDAH,N. 06,JITRA,ZULHAZMI BIN OSMAN,PAS,7064,
KEDAH,N. 07,KUALA NERANG,BADROL HISHAM BIN HASHIM,BN,7499,
KEDAH,N. 07,KUALA NERANG,MOHAMAD YUSOFF BIN ZAKARIA,PAS,9118,MENANG
KEDAH,N. 07,KUALA NERANG,SYED FADZIL BIN SYED EMBUN,PKR,3376,
KEDAH,N. 08,PEDU,HASHIM BIN IDRIS ,PKR,3272,
KEDAH,N. 08,PEDU,KAMA NORIAH BINTI IBRAHIM,BN,7494,
KEDAH,N. 08,PEDU,MOHD RADZI BIN MD AMIN,PAS,8164,MENANG
KEDAH,N. 09,BUKIT LADA,SALIM BIN MAHMOOD,PAS,9573,MENANG
KEDAH,N. 09,BUKIT LADA,ARIFFIN BIN MAN,BN,8288,
KEDAH,N. 09,BUKIT LADA,MOHD AIZAD BIN ROSLAN,PKR,6337,
KEDAH,N. 09,BUKIT LADA,MOHD. ISMAIL BIN OTHMAN.,BEBAS,444,HILANG DEPOSIT
KEDAH,N. 10,BUKIT PINANG,ROMANI BIN WAN SALIN,PAS,10432,MENANG
KEDAH,N. 10,BUKIT PINANG,MOHAMMAD NAWAR BIN ARIFFIN,BN,6289,
KEDAH,N. 10,BUKIT PINANG,CHE MAT DZAHER BIN AHMAD,PKR,7220,
KEDAH,N. 11,DERGA,TAN KOK YEW,PKR,11232,MENANG
KEDAH,N. 11,DERGA,CHEAH SOON HAI,BN,4916,
KEDAH,N. 11,DERGA,YAHYA BIN SAAD @ JANAI,PAS,5967,
KEDAH,N. 12,SUKA MENANTI,MOHD SABRI BIN OMAR,PAS,4580,
KEDAH,N. 12,SUKA MENANTI,AHMAD BASHAH BIN MD HANIPAH,BN,7050,
KEDAH,N. 12,SUKA MENANTI,ZAMRI BIN YUSUF,PKR,13301,MENANG
KEDAH,N. 13,KOTA DARUL AMAN,ZULKIFLI BIN CHE HARON,PAS,1732,HILANG DEPOSIT
KEDAH,N. 13,KOTA DARUL AMAN,TAN ENG HWA,BN,3269,
KEDAH,N. 13,KOTA DARUL AMAN,TEH SWEE LEONG,PKR,11737,MENANG
KEDAH,N. 13,KOTA DARUL AMAN,TAN KANG YAP,PRM,32,HILANG DEPOSIT
KEDAH,N. 14,ALOR MENGKUDU,AHMAD BIN SAAD @ YAHAYA,PAS,6964,
KEDAH,N. 14,ALOR MENGKUDU,ABDUL MALIK BIN SAAD,BN,6434,
KEDAH,N. 14,ALOR MENGKUDU,PHAHROLRAZI BIN MOHD ZAWAWI,PKR,8840,MENANG
KEDAH,N. 15,ANAK BUKIT,HAMDI BIN ISHAK,PAS,8231,
KEDAH,N. 15,ANAK BUKIT,JOHARI BIN AZIZ,BN,5200,
KEDAH,N. 15,ANAK BUKIT,AMIRUDDIN BIN HAMZAH,PKR,9810,MENANG
KEDAH,N. 16,KUBANG ROTAN,OMAR BIN SAAD,PAS,7303,
KEDAH,N. 16,KUBANG ROTAN,ABDUL MUTHALIB BIN HARUN,BN,7469,
KEDAH,N. 16,KUBANG ROTAN,MOHD ASMIRUL ANUAR BIN ARIS,PKR,14004,MENANG
KEDAH,N. 17,PENGKALAN KUNDOR,AHMAD FAKHRUDDIN BIN FAKHRURAZI,PAS,9088,
KEDAH,N. 17,PENGKALAN KUNDOR,ISMAIL BIN SALLEH,PKR,11578,MENANG
KEDAH,N. 17,PENGKALAN KUNDOR,ABDUL HALIM BIN SAID,BN,6524,
KEDAH,N. 18,TOKAI,MOHD HAYATI BIN OTHMAN,PAS,15941,MENANG
KEDAH,N. 18,TOKAI,AHMAD FATAHI BIN OMAR,BN,7892,
KEDAH,N. 18,TOKAI,MOHD FIRDAUS BIN JAAFAR,PKR,6632,
KEDAH,N. 19,SUNGAI TIANG,ABDUL RAZAK BIN KHAMIS,PKR,8028,
KEDAH,N. 19,SUNGAI TIANG,SURAYA BINTI YAACOB,BN,12213,MENANG
KEDAH,N. 19,SUNGAI TIANG,SAIFUL SYAZWAN BIN SHAFIE ,PAS,11572,
KEDAH,N. 20,SUNGAI LIMAU,MOHD AZAM BIN ABD SAMAT,PAS,13048,MENANG
KEDAH,N. 20,SUNGAI LIMAU,NORMA BINTI AWANG,BN,7075,
KEDAH,N. 20,SUNGAI LIMAU,ZAHRAN BIN ABDULLAH,PKR,4493,
KEDAH,N. 21,GUAR CHEMPEDAK,MUSODDAK BIN HJ AHMAD,PAS,6259,
KEDAH,N. 21,GUAR CHEMPEDAK,KU ABD RAHMAN BIN KU ISMAIL,BN,6518,MENANG
KEDAH,N. 21,GUAR CHEMPEDAK,MOHD SAFFUAN BIN SABARI,PKR,5686,
KEDAH,N. 22,GURUN,MUZAINI BIN AZIZAN,PAS,5257,
KEDAH,N. 22,GURUN,PALANIAPPAN A/L MARIMUTHU,BEBAS,167,HILANG DEPOSIT
KEDAH,N. 22,GURUN,JOHARI BIN ABDUL,PKR,10732,MENANG
KEDAH,N. 22,GURUN,BOEY CHIN GAN,BN,6525,
KEDAH,N. 23,BELANTEK,MOHD TAJUDIN BIN ABDULLAH,BN,7026,
KEDAH,N. 23,BELANTEK,MOHD ISA BIN SHAFIE,PAS,9600,MENANG
KEDAH,N. 23,BELANTEK,ABDUL RASHID BIN ABDULLAH,PKR,2376,
KEDAH,N. 24,JENERI,MUHAMMAD SANUSI BIN MD NOR,PAS,10626,MENANG
KEDAH,N. 24,JENERI,MOHD NAZRI BIN ABU HASSAN,PKR,4146,
KEDAH,N. 24,JENERI,MAHADZIR BIN ABDUL HAMID,BN,8171,
KEDAH,N. 25,BUKIT SELAMBAU,MOHD ALI BIN SULAIMAN,PAS,11938,
KEDAH,N. 25,BUKIT SELAMBAU,SUMMUGAM A/L RENGASAMY,PKR,17573,MENANG
KEDAH,N. 25,BUKIT SELAMBAU,JASPAL SINGH A/L GURBAKHES SINGH,BN,9449,
KEDAH,N. 26,TANJONG DAWAI,ANUAR BIN ABDUL HAMID,PKR,10492,
KEDAH,N. 26,TANJONG DAWAI,HANIF BIN GHAZALI,PAS,11444,MENANG
KEDAH,N. 26,TANJONG DAWAI,ANNUAR BIN AHMAD,BN,10421,
KEDAH,N. 27,PANTAI MERDEKA,ALI BIN YAHAYA,BN,9567,
KEDAH,N. 27,PANTAI MERDEKA,AHMAD FADZLI BIN HASHIM,PAS,14133,MENANG
KEDAH,N. 27,PANTAI MERDEKA,ROSLI BIN YUSOF,PKR,7281,
KEDAH,N. 28,BAKAR ARANG,OOI TZE MIN,PKR,18440,MENANG
KEDAH,N. 28,BAKAR ARANG,OTHMAN BIN CHE MEE,PAS,7607,
KEDAH,N. 28,BAKAR ARANG,KO HUNG WENG,BN,5547,
KEDAH,N. 28,BAKAR ARANG,TAN HOCK HUAT,BEBAS,29,HILANG DEPOSIT
KEDAH,N. 28,BAKAR ARANG,TAN KEE CHYE,PRM,58,HILANG DEPOSIT
KEDAH,N. 29,SIDAM,MOHD HASHIM BIN SAALUDIN,PRM,80,HILANG DEPOSIT
KEDAH,N. 29,SIDAM,TAN KOK SEONG,BN,5951,
KEDAH,N. 29,SIDAM,ROBERT LING KUI EE,PKR,17344,MENANG
KEDAH,N. 29,SIDAM,NUR HIDAYAH FOO ABDULLAH,PAS,6484,
KEDAH,N. 30,BAYU,ABD RAHIM BIN KECHIK@WAN CHIK,PKR,5059,
KEDAH,N. 30,BAYU,MOHAMED NOOR BIN MOHAMED AMIN,BN,13415,
KEDAH,N. 30,BAYU,ABD NASIR BIN IDRIS,PAS,14339,MENANG
KEDAH,N. 31,KUPANG,NAJMI BIN HJ AHMAD,PAS,13290,MENANG
KEDAH,N. 31,KUPANG,HARUN BIN ABDUL AZIZ,BN,11663,
KEDAH,N. 31,KUPANG,JOHARI BIN ABDULLAH,PKR,4168,
KEDAH,N. 32,KUALA KETIL,MOHD KHAIRUL AZHAR BIN ABDULLAH,BN,10993,
KEDAH,N. 32,KUALA KETIL,MOHAMAD SOFEE BIN RAZAK,PKR,4952,
KEDAH,N. 32,KUALA KETIL,MANSOR BIN ZAKARIA,PAS,12574,MENANG
KEDAH,N. 33,MERBAU PULAS,ASMADI BIN ABU TALIB ,BN,9454,
KEDAH,N. 33,MERBAU PULAS,ABD RAZAK BIN SALLEH,PKR,9267,
KEDAH,N. 33,MERBAU PULAS,SITI ASHAH BINTI GHAZALI ,PAS,9892,MENANG
KEDAH,N. 34,LUNAS,THURAISINGAM A/L K.S MUTHU,BN,7489,
KEDAH,N. 34,LUNAS,AHMAD TAUFIQ BIN BAHARUM,PAS,10091,
KEDAH,N. 34,LUNAS,AZMAN BIN NASRUDIN,PKR,23904,MENANG
KEDAH,N. 35,KULIM,CHUA THIONG GEE,BN,9275,
KEDAH,N. 35,KULIM,LEE AH LEONG,PRM,34,HILANG DEPOSIT
KEDAH,N. 35,KULIM,YEO KENG CHUAN,PKR,13070,MENANG
KEDAH,N. 35,KULIM,MOHD KHARI BIN MOHD SALLEH,PAS,9080,
KEDAH,N. 36,BANDAR BAHARU,ROHAIZAT BIN JA'AFAR,PAS,7506,
KEDAH,N. 36,BANDAR BAHARU,AZIMI BIN DAIM,PKR,7507,
KEDAH,N. 36,BANDAR BAHARU,NORSABRINA BINTI MOHD NOOR,BN,7884,MENANG
KELANTAN,N. 01,PENGKALAN KUBOR,WAN ROSLAN BIN WAN HAMAT,PAS,10142,MENANG
KELANTAN,N. 01,PENGKALAN KUBOR,MAT RAZI BIN MAT AIL,BN,8563,
KELANTAN,N. 01,PENGKALAN KUBOR,WAN ROSDI BIN MAT RASIK,PKR,1583,HILANG DEPOSIT
KELANTAN,N. 02,KELABORAN,MOHD ADANAN BIN HASSAN,PAS,12422,MENANG
KELANTAN,N. 02,KELABORAN,HASHIM BIN MOHAMAD,BN,7493,
KELANTAN,N. 02,KELABORAN,NIK FAIZAH BINTI NIK OTHMAN,PKR,1970,HILANG DEPOSIT
KELANTAN,N. 03,PASIR PEKAN,AHMAD BIN YAKOB,PAS,14298,MENANG
KELANTAN,N. 03,PASIR PEKAN,WAN MOHD SANUSI BIN WAN YUNUS,BN,5946,
KELANTAN,N. 03,PASIR PEKAN,WAN MOHD JOHARI BIN WAN OMAR,PKR,2140,HILANG DEPOSIT
KELANTAN,N. 04,WAKAF BHARU,MOHD RUSLI BIN ABDULLAH,PAS,10287,MENANG
KELANTAN,N. 04,WAKAF BHARU,MOHD ROSDI BIN AB AZIZ,BN,9900,
KELANTAN,N. 04,WAKAF BHARU,MOHD KHIR ZAHRI BIN ABDUL GHANI,PKR,1999,HILANG DEPOSIT
KELANTAN,N. 05,KIJANG,IZANI BIN HUSIN,PAS,9998,MENANG
KELANTAN,N. 05,KIJANG,WAN SHAHRUL AZUAN BIN WAN AB AZIZ,BN,5281,
KELANTAN,N. 05,KIJANG,NIK AZMI BIN NIK MAN @ NIK OSMAN,PKR,1828,HILANG DEPOSIT
KELANTAN,N. 06,CHEMPAKA,AHMAD FATHAN BIN MAHMOOD @ MAHAMAD,PAS,10549,MENANG
KELANTAN,N. 06,CHEMPAKA,MOHAMED FAREEZ BIN NOOR AMRAN,BN,7075,
